common_material_id,common_code,common_description,material_family,material_type,material_grade,nominal_size,pressure_rating,standard_spec,unit_of_measure,consolidated_attributes,cpse_coverage,member_count,governance_status,group_confidence,group_identity_hash,approved_by,approved_at,approval_rationale
CMM-PUMP-FFC596-001,CMM-PUMP-FFC596-001,PUMP | CARBON STEEL | DN 80 | API 675,PUMP,,CARBON STEEL,DN 80,,API 675,SET,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""CARBON STEEL"", ""material_family"": ""PUMP"", ""material_grade"": ""CARBON STEEL"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""DN 80"", ""specification"": ""API 675"", ""standard"": ""API 675"", ""unit"": ""SET""}",HPCL,1,STANDALONE_CANDIDATE,1.0,ffc59627120d668a2dd81170595d86a46ec32381c6cce4ce29dcbcdccbc23946,,,
CMM-PUMP-FFED79-001,CMM-PUMP-FFED79-001,PUMP | CENTRIFUGAL PUMP | CARBON STEEL | DN 100 | API 610,PUMP,CENTRIFUGAL PUMP,CARBON STEEL,DN 100,,API 610,SET,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""CARBON STEEL"", ""material_family"": ""PUMP"", ""material_grade"": ""CARBON STEEL"", ""material_subtype"": """", ""material_type"": ""CENTRIFUGAL PUMP"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""DN 100"", ""specification"": ""API 610"", ""standard"": ""API 610"", ""unit"": ""SET""}",SAIL,1,STANDALONE_CANDIDATE,1.0,ffed7948c4aa49ce10c8a7314a8f15174f06cd0a2f86d0bde8909cb3de048963,,,
CMM-SEALG-067879-001,CMM-SEALG-067879-001,SEAL/GASKET | LUBRICANT | NBR | 2 IN | API 682,SEAL/GASKET,LUBRICANT,NBR,2 IN,,API 682,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""NOS""}",BHEL;NTPC;ONGC,3,VERIFIED_HARMONIZED,1.0,06787961388cf54240be2b701224af2079329bc698cc8246d999b6b60c148050,,,
CMM-SEALG-091BCF-001,CMM-SEALG-091BCF-001,SEAL/GASKET | SPIRAL WOUND GASKET | NBR | 2 IN | ASME B16.20,SEAL/GASKET,SPIRAL WOUND GASKET,NBR,2 IN,,ASME B16.20,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": ""SPIRAL WOUND GASKET"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""KG""}",BHEL;HPCL,2,VERIFIED_HARMONIZED,1.0,091bcfc062caea23970938b597cbe2c05864100045f6c97fde39cdacdada02cd,,,
CMM-SEALG-099BED-001,CMM-SEALG-099BED-001,SEAL/GASKET | NBR | 50 MM | DIN 3760,SEAL/GASKET,,NBR,50 MM,,DIN 3760,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""KG""}",Coal India;HPCL,2,VERIFIED_HARMONIZED,1.0,099bed974d2e0e42a211d7a78eb04def780d4966c6da7a64540e9a89bee7ede2,,,
CMM-SEALG-1331E7-001,CMM-SEALG-1331E7-001,SEAL/GASKET | NBR | 100 MM | ASME B16.20,SEAL/GASKET,,NBR,100 MM,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""100 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",HPCL;NTPC,2,VERIFIED_HARMONIZED,1.0,1331e78f409c41490a044e03ded8d5c87fbce05ad93c81860e819fdbf843e974,,,
CMM-SEALG-16E5D0-001,CMM-SEALG-16E5D0-001,SEAL/GASKET | GRAPHITE | 50 MM | DIN 3760,SEAL/GASKET,,GRAPHITE,50 MM,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",Coal India;NTPC,2,VERIFIED_HARMONIZED,1.0,16e5d081b83ce8927bb4a61aed09dd4e9867068be0714ac712f3a27198056bf2,,,
CMM-SEALG-18752C-001,CMM-SEALG-18752C-001,SEAL/GASKET | LUBRICANT | VITON | 2 IN | ASME B16.20,SEAL/GASKET,LUBRICANT,VITON,2 IN,,ASME B16.20,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""KG""}",Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,6,VERIFIED_HARMONIZED,1.0,18752c184dd7e2173ffdd9598dcdc2ccd70c9a437713839f5e2638412974ad62,,,
CMM-SEALG-19C018-001,CMM-SEALG-19C018-001,SEAL/GASKET | VITON | 65 MM | DIN 3760,SEAL/GASKET,,VITON,65 MM,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""65 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",HPCL;ONGC,2,VERIFIED_HARMONIZED,1.0,19c01852110c55faceffdc1b96255113a055f490628ba6b31c3e17ed1c3584f3,,,
CMM-SEALG-1EEB61-001,CMM-SEALG-1EEB61-001,SEAL/GASKET | GRAPHITE | 50 MM | API 682,SEAL/GASKET,,GRAPHITE,50 MM,,API 682,UNRESOLVED_CONFLICT (KG vs NOS),"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""UNRESOLVED_CONFLICT (KG vs NOS)""}",BHEL;Coal India;ONGC;SAIL,4,AMBIGUOUS_REVIEW_REQUIRED,0.7,1eeb611b64ba1d38b191764a9ecd3f19c34bea8df41a30052643093025fc0197,,,
CMM-SEALG-260F99-001,CMM-SEALG-260F99-001,SEAL/GASKET | GRAPHITE | 65 MM | ASME B16.20,SEAL/GASKET,,GRAPHITE,65 MM,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""65 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",BHEL;HPCL;IOCL;NMDC;NTPC;ONGC,6,VERIFIED_HARMONIZED,1.0,260f99ef6c7191a19c93d6fa796e3e77454852559e6d96c496e1eb8a0af5ede2,,,
CMM-SEALG-29423B-001,CMM-SEALG-29423B-001,SEAL/GASKET | LUBRICANT | VITON | 2 IN | API 682,SEAL/GASKET,LUBRICANT,VITON,2 IN,,API 682,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""KG""}",BHEL;HPCL;IOCL;NMDC;NTPC;ONGC,6,VERIFIED_HARMONIZED,1.0,29423b463bc9856d0b3d13e01682e26abd7198db7eff67ce29b7d5f654a9f0dc,,,
CMM-SEALG-302F89-001,CMM-SEALG-302F89-001,SEAL/GASKET | LUBRICANT | VITON | 100 MM | API 682,SEAL/GASKET,LUBRICANT,VITON,100 MM,,API 682,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""100 MM"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""NOS""}",NMDC;NTPC,2,VERIFIED_HARMONIZED,1.0,302f89f2e4457e55ccfe65ffbe9ee30403cbf24a6ef65b30b7618554690c3f1d,,,
CMM-SEALG-31DF73-001,CMM-SEALG-31DF73-001,SEAL/GASKET | NBR | 2 IN | ASME B16.20,SEAL/GASKET,,NBR,2 IN,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",NMDC;ONGC,2,VERIFIED_HARMONIZED,1.0,31df73676146349135e6b7b40cf8caf1144a7e686a0b57d9d0ffb9fb4390ac0b,,,
CMM-SEALG-33D848-001,CMM-SEALG-33D848-001,SEAL/GASKET | SPIRAL WOUND GASKET | PTFE | 2 IN | API 682,SEAL/GASKET,SPIRAL WOUND GASKET,PTFE,2 IN,,API 682,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""PTFE"", ""material_subtype"": """", ""material_type"": ""SPIRAL WOUND GASKET"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""NOS""}",IOCL;ONGC,2,VERIFIED_HARMONIZED,1.0,33d848653c36562c4fec75d9f5b60720106b8d63c3771e223d4764b432e5087c,,,
CMM-SEALG-39168C-001,CMM-SEALG-39168C-001,SEAL/GASKET | PTFE | 65 MM | DIN 3760,SEAL/GASKET,,PTFE,65 MM,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""PTFE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""65 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",Coal India;NTPC;ONGC,3,VERIFIED_HARMONIZED,1.0,39168cb706ad3d88d30d378dfcc4f68976997f71abbcd8360c04786306590273,,,
CMM-SEALG-439083-001,CMM-SEALG-439083-001,SEAL/GASKET | VITON | 65 MM | ASME B16.20,SEAL/GASKET,,VITON,65 MM,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""65 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",BHEL;NTPC,2,VERIFIED_HARMONIZED,1.0,43908394f6604921ba4f4adc80e79b52bef17fbed0445d5bdf3771e673b87075,,,
CMM-SEALG-61A948-001,CMM-SEALG-61A948-001,SEAL/GASKET | GRAPHITE | 2 IN | ASME B16.20,SEAL/GASKET,,GRAPHITE,2 IN,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",NMDC;SAIL,2,VERIFIED_HARMONIZED,1.0,61a9484b57e015a18cff2a419f7b665d6ff882e286f3e053a98c2c7fc2183966,,,
CMM-SEALG-62C5E5-001,CMM-SEALG-62C5E5-001,SEAL/GASKET | SPIRAL WOUND GASKET | GRAPHITE | 100 MM | DIN 3760,SEAL/GASKET,SPIRAL WOUND GASKET,GRAPHITE,100 MM,,DIN 3760,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": ""SPIRAL WOUND GASKET"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""100 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""KG""}",NMDC;ONGC,2,VERIFIED_HARMONIZED,1.0,62c5e53fce72d2e8c4452fa71e5471633d23318921501f673f4e7c01c9a30674,,,
CMM-SEALG-66D3AC-001,CMM-SEALG-66D3AC-001,SEAL/GASKET | SPIRAL WOUND GASKET | NBR | 50 MM | API 682,SEAL/GASKET,SPIRAL WOUND GASKET,NBR,50 MM,,API 682,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": ""SPIRAL WOUND GASKET"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""KG""}",BHEL;HPCL;IOCL;NTPC;ONGC;SAIL,6,VERIFIED_HARMONIZED,1.0,66d3acde5999ac9a64f0578ae42d14f0cc0621062d69e48f457f5aa2b2f6bfbf,,,
CMM-SEALG-66F853-001,CMM-SEALG-66F853-001,SEAL/GASKET | PTFE | 2 IN | DIN 3760,SEAL/GASKET,,PTFE,2 IN,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""PTFE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",Coal India;HPCL;ONGC;SAIL,4,VERIFIED_HARMONIZED,1.0,66f8531d38eb169ee2d432160b5af21557ea7a617e8429fcc6ab70c34bc8d34b,,,
CMM-SEALG-6ACECF-001,CMM-SEALG-6ACECF-001,SEAL/GASKET | VITON | 50 MM | ASME B16.20,SEAL/GASKET,,VITON,50 MM,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",HPCL;IOCL,2,VERIFIED_HARMONIZED,1.0,6acecf0913f08b942f2594ac02d59090cbf2a922954cf58f4af28fd441c0e42b,,,
CMM-SEALG-6DA7E7-001,CMM-SEALG-6DA7E7-001,SEAL/GASKET | SPIRAL WOUND GASKET | GRAPHITE | 50 MM | DIN 3760,SEAL/GASKET,SPIRAL WOUND GASKET,GRAPHITE,50 MM,,DIN 3760,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": ""SPIRAL WOUND GASKET"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""KG""}",BHEL;NTPC,2,VERIFIED_HARMONIZED,1.0,6da7e761c7850307a6481c9b21062c59d2478ecba147615af0baa774bcdafd58,,,
CMM-SEALG-747B98-001,CMM-SEALG-747B98-001,SEAL/GASKET | GRAPHITE | 65 MM | API 682,SEAL/GASKET,,GRAPHITE,65 MM,,API 682,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""65 MM"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""NOS""}",BHEL;SAIL,2,VERIFIED_HARMONIZED,1.0,747b981e892e076281c58a126e8890503f2ed16d117d3d189e2c766d16b52e74,,,
CMM-SEALG-7A9F00-001,CMM-SEALG-7A9F00-001,SEAL/GASKET | LUBRICANT | GRAPHITE | 65 MM | ASME B16.20,SEAL/GASKET,LUBRICANT,GRAPHITE,65 MM,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""65 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",BHEL;Coal India;IOCL;NTPC;ONGC,5,VERIFIED_HARMONIZED,1.0,7a9f006d4b089de49e64df3b9e4ec2c79c71c0cc024bc2f1bde796cf27cbbca7,,,
CMM-SEALG-80EA46-001,CMM-SEALG-80EA46-001,SEAL/GASKET | GRAPHITE | 50 MM | DIN 3760,SEAL/GASKET,,GRAPHITE,50 MM,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",BHEL;Coal India;HPCL;NMDC;NTPC,5,VERIFIED_HARMONIZED,1.0,80ea46e9918692a376dcbacb805e85bee30f7e010701f08ed269116204e840b5,,,
CMM-SEALG-82045D-001,CMM-SEALG-82045D-001,SEAL/GASKET | LUBRICANT | GRAPHITE | 100 MM | API 682,SEAL/GASKET,LUBRICANT,GRAPHITE,100 MM,,API 682,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""100 MM"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""NOS""}",Coal India;IOCL;NTPC,4,AMBIGUOUS_REVIEW_REQUIRED,1.0,82045dccfe51101affa2c8b60c881b80744089ca47eb4ef5e550a3611113f981,,,
CMM-SEALG-8A8051-001,CMM-SEALG-8A8051-001,SEAL/GASKET | NBR | 50 MM | ASME B16.20,SEAL/GASKET,,NBR,50 MM,,ASME B16.20,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""NBR"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""KG""}",IOCL;NMDC;ONGC,3,VERIFIED_HARMONIZED,1.0,8a8051bf5b271174a62fc54650e384241c767d6afbf91948f64470ae0d40bad8,,,
CMM-SEALG-8BDD10-001,CMM-SEALG-8BDD10-001,SEAL/GASKET | GRAPHITE | 100 MM | ASME B16.20,SEAL/GASKET,,GRAPHITE,100 MM,,ASME B16.20,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""100 MM"", ""specification"": ""ASME B16.20"", ""standard"": ""ASME B16.20"", ""unit"": ""NOS""}",BHEL;IOCL,2,VERIFIED_HARMONIZED,1.0,8bdd10447e07d870d46de460f36c3066da2f58feb08b4aff6080a24c39d7aa72,,,
CMM-SEALG-8F1270-001,CMM-SEALG-8F1270-001,SEAL/GASKET | GRAPHITE | 100 MM | DIN 3760,SEAL/GASKET,,GRAPHITE,100 MM,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""GRAPHITE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""100 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",HPCL;IOCL,2,VERIFIED_HARMONIZED,1.0,8f1270e041029c4cd9b65dc3b03e105658e75ae2de4c6a8faed54a07d9ed800c,,,
CMM-SEALG-928895-001,CMM-SEALG-928895-001,SEAL/GASKET | LUBRICANT | PTFE | 50 MM | DIN 3760,SEAL/GASKET,LUBRICANT,PTFE,50 MM,,DIN 3760,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""PTFE"", ""material_subtype"": """", ""material_type"": ""LUBRICANT"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""50 MM"", ""specification"": ""DIN 3760"", ""standard"": """", ""unit"": ""NOS""}",NTPC;SAIL,2,VERIFIED_HARMONIZED,1.0,92889549b71773ef507e9009b7937cee45066115bec6d41851c6cbfcde8d300a,,,
CMM-SEALG-948B2B-001,CMM-SEALG-948B2B-001,SEAL/GASKET | VITON | 2 IN | API 682,SEAL/GASKET,,VITON,2 IN,,API 682,KG,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""SEAL/GASKET"", ""material_grade"": ""VITON"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""2 IN"", ""specification"": ""API 682"", ""standard"": ""API 682"", ""unit"": ""KG""}",ONGC;SAIL,2,VERIFIED_HARMONIZED,1.0,948b2b2efb9e19da12414eb2d1be5157f70753071265cb6ceacc10d17d5991c4,,,
